Ref,Rank,Player_ref,Player,Player Image Link,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format,Category
annual_awardsT20IsFielders2007_041,41,p01641,firstname lastname aaT20Is Fielders1641,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,t001,Botswana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,42,61.12,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_042,42,p01642,firstname lastname aaT20Is Fielders1642,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,t002,Ghana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,13,60.51,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_043,43,p01643,firstname lastname aaT20Is Fielders1643,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,t003,Uganda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,24,59.91,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_044,44,p01644,firstname lastname aaT20Is Fielders1644,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,t004,Italy,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,42,59.31,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_045,45,p01645,firstname lastname aaT20Is Fielders1645,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,t005,Guernsey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,45,58.72,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_046,46,p01646,firstname lastname aaT20Is Fielders1646,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,t006,Jersey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,37,58.13,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_047,47,p01647,firstname lastname aaT20Is Fielders1647,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,t007,Norway,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,19,57.55,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_048,48,p01648,firstname lastname aaT20Is Fielders1648,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,t008,Denmark,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,20,56.97,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_049,49,p01649,firstname lastname aaT20Is Fielders1649,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,t001,Malaysia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,50,56.40,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_050,50,p01650,firstname lastname aaT20Is Fielders1650,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,t002,Thailand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,45,55.84,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_051,51,p01651,firstname lastname aaT20Is Fielders1651,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,t003,Samoa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,31,55.28,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_052,52,p01652,firstname lastname aaT20Is Fielders1652,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,t004,Finland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,47,54.73,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_053,53,p01653,firstname lastname aaT20Is Fielders1653,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,t005,Singapore,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,46,54.18,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_054,54,p01654,firstname lastname aaT20Is Fielders1654,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,t006,Cayman Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,14,53.64,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_055,55,p01655,firstname lastname aaT20Is Fielders1655,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,t007,Austria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,31,53.10,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_056,56,p01656,firstname lastname aaT20Is Fielders1656,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,t008,Romania,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,18,52.57,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_057,57,p01657,firstname lastname aaT20Is Fielders1657,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,t001,Luxembourg,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,38,52.04,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_058,58,p01658,firstname lastname aaT20Is Fielders1658,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,t002,Turkey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,41,51.52,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_059,59,p01659,firstname lastname aaT20Is Fielders1659,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,t003,Czech Republic,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,25,51.01,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_060,60,p01660,firstname lastname aaT20Is Fielders1660,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,t004,Argentina,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,14,50.50,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_061,61,p01661,firstname lastname aaT20Is Fielders1661,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,t005,Brazil,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,11,49.99,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_062,62,p01662,firstname lastname aaT20Is Fielders1662,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,t006,Chile,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,21,49.49,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_063,63,p01663,firstname lastname aaT20Is Fielders1663,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,t007,Peru,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,19,49.00,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_064,64,p01664,firstname lastname aaT20Is Fielders1664,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,t008,Bulgaria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,44,48.51,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_065,65,p01665,firstname lastname aaT20Is Fielders1665,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,t001,Serbia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,35,48.02,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_066,66,p01666,firstname lastname aaT20Is Fielders1666,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,t002,Greece,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,24,47.54,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_067,67,p01667,firstname lastname aaT20Is Fielders1667,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,t003,Portugal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,39,47.07,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_068,68,p01668,firstname lastname aaT20Is Fielders1668,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,t004,Gibraltar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,22,46.60,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_069,69,p01669,firstname lastname aaT20Is Fielders1669,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,t005,Malawi,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,16,46.13,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_070,70,p01670,firstname lastname aaT20Is Fielders1670,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,t006,Mozambique,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,20,45.67,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_071,71,p01671,firstname lastname aaT20Is Fielders1671,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,t007,Bhutan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,25,45.21,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_072,72,p01672,firstname lastname aaT20Is Fielders1672,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,t008,Isle of Man,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,11,44.76,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_073,73,p01673,firstname lastname aaT20Is Fielders1673,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,t001,France,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,30,44.31,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_074,74,p01674,firstname lastname aaT20Is Fielders1674,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,t002,Sweden,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,22,43.87,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_075,75,p01675,firstname lastname aaT20Is Fielders1675,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,t003,Rwanda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,23,43.43,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_076,76,p01676,firstname lastname aaT20Is Fielders1676,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,t004,Hungary,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,48,43.00,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_077,77,p01677,firstname lastname aaT20Is Fielders1677,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,t005,Cyprus,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,41,42.57,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_078,78,p01678,firstname lastname aaT20Is Fielders1678,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,t006,Estonia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,16,42.14,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_079,79,p01679,firstname lastname aaT20Is Fielders1679,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,t007,Lesotho,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,37,41.72,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_080,80,p01680,firstname lastname aaT20Is Fielders1680,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,t008,Seychelles,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,31,41.30,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_081,81,p01681,firstname lastname aaT20Is Fielders1681,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,t001,Sierra Leone,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,24,40.89,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_082,82,p01682,firstname lastname aaT20Is Fielders1682,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,t002,Switzerland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,50,40.48,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_083,83,p01683,firstname lastname aaT20Is Fielders1683,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,t003,Cameroon,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,19,40.08,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_084,84,p01684,firstname lastname aaT20Is Fielders1684,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,t004,Bahamas,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,16,39.68,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_085,85,p01685,firstname lastname aaT20Is Fielders1685,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,t005,Israel,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,19,39.28,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_086,86,p01686,firstname lastname aaT20Is Fielders1686,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,t006,Croatia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,23,38.89,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_087,87,p01687,firstname lastname aaT20Is Fielders1687,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,t007,Slovenia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,46,38.50,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_088,88,p01688,firstname lastname aaT20Is Fielders1688,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,t008,Fiji,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,25,38.11,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_089,89,p01689,firstname lastname aaT20Is Fielders1689,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,t001,Cook Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,38,37.73,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_090,90,p01690,firstname lastname aaT20Is Fielders1690,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,t002,Indonesia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,45,37.35,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_091,91,p01691,firstname lastname aaT20Is Fielders1691,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,t003,Japan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,44,36.98,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_092,92,p01692,firstname lastname aaT20Is Fielders1692,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t004,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,16,36.61,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_093,93,p01693,firstname lastname aaT20Is Fielders1693,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t005,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,24,36.24,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_094,94,p01694,firstname lastname aaT20Is Fielders1694,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t006,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,41,35.88,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_095,95,p01695,firstname lastname aaT20Is Fielders1695,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,t007,Myanmar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,39,35.52,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_096,96,p01696,firstname lastname aaT20Is Fielders1696,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,t008,Mongolia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,42,35.17,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_097,97,p01697,firstname lastname aaT20Is Fielders1697,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t009,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,33,34.82,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_098,98,p01698,firstname lastname aaT20Is Fielders1698,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t010,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,17,34.47,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_099,99,p01699,firstname lastname aaT20Is Fielders1699,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t011,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,44,34.12,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2007_100,100,p01700,firstname lastname aaT20Is Fielders1700,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t012,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,11,33.78,2007,December,T20Is,Fielders
annual_awardsT20IsFielders2006_001,1,p01701,firstname lastname aaT20Is Fielders1701,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,t001,Australia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,16,90.91,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_002,2,p01702,firstname lastname aaT20Is Fielders1702,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,t002,England,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,24,90.00,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_003,3,p01703,firstname lastname aaT20Is Fielders1703,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,t003,South Africa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,14,89.10,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_004,4,p01704,firstname lastname aaT20Is Fielders1704,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,t004,West Indies,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,35,88.21,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_005,5,p01705,firstname lastname aaT20Is Fielders1705,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,t005,New Zealand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,23,87.33,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_006,6,p01706,firstname lastname aaT20Is Fielders1706,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,t006,India,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,32,86.46,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_007,7,p01707,firstname lastname aaT20Is Fielders1707,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,t007,Pakistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,10,85.59,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_008,8,p01708,firstname lastname aaT20Is Fielders1708,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,t008,Sri Lanka,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,35,84.74,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_009,9,p01709,firstname lastname aaT20Is Fielders1709,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,t001,Canada,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,19,83.89,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_010,10,p01710,firstname lastname aaT20Is Fielders1710,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,t002,Zimbabwe,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,15,83.05,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_011,11,p01711,firstname lastname aaT20Is Fielders1711,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,t003,Bangladesh,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,22,82.22,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_012,12,p01712,firstname lastname aaT20Is Fielders1712,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,t004,United Arab Emirates,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,13,81.40,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_013,13,p01713,firstname lastname aaT20Is Fielders1713,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,t005,Netherlands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,41,80.58,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_014,14,p01714,firstname lastname aaT20Is Fielders1714,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,t006,Kenya,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,32,79.78,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_015,15,p01715,firstname lastname aaT20Is Fielders1715,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,t007,Scotland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,35,78.98,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_016,16,p01716,firstname lastname aaT20Is Fielders1716,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,t008,Namibia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,18,78.19,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_017,17,p01717,firstname lastname aaT20Is Fielders1717,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,t001,Hong Kong,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,37,77.41,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_018,18,p01718,firstname lastname aaT20Is Fielders1718,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,t002,United States of America,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,42,76.63,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_019,19,p01719,firstname lastname aaT20Is Fielders1719,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,t003,Bermuda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,42,75.87,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_020,20,p01720,firstname lastname aaT20Is Fielders1720,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,t004,Ireland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,34,75.11,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_021,21,p01721,firstname lastname aaT20Is Fielders1721,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,t005,Afghanistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,24,74.36,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_022,22,p01722,firstname lastname aaT20Is Fielders1722,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,t006,Nepal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,48,73.62,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_023,23,p01723,firstname lastname aaT20Is Fielders1723,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,t007,Papua New Guinea,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,18,72.88,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_024,24,p01724,firstname lastname aaT20Is Fielders1724,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,t008,Oman,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,35,72.15,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_025,25,p01725,firstname lastname aaT20Is Fielders1725,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,t001,Bahrain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,11,71.43,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_026,26,p01726,firstname lastname aaT20Is Fielders1726,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,t002,Kuwait,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,42,70.71,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_027,27,p01727,firstname lastname aaT20Is Fielders1727,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,t003,Maldives,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,12,70.01,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_028,28,p01728,firstname lastname aaT20Is Fielders1728,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,t004,Saudi Arabia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,26,69.31,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_029,29,p01729,firstname lastname aaT20Is Fielders1729,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,t005,Qatar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,20,68.61,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_030,30,p01730,firstname lastname aaT20Is Fielders1730,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,t006,Philippines,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,49,67.93,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_031,31,p01731,firstname lastname aaT20Is Fielders1731,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,t007,Vanuatu,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,41,67.25,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_032,32,p01732,firstname lastname aaT20Is Fielders1732,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,t008,Malta,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,32,66.58,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_033,33,p01733,firstname lastname aaT20Is Fielders1733,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,t001,Spain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,47,65.91,2006,December,T20Is,Fielders
annual_awardsT20IsFielders2006_034,34,p01734,firstname lastname aaT20Is Fielders1734,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,t002,Belize,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,27,65.25,2006,December,T20Is,Fielders
